Ia,Ib,VDC,IDC,T1,T2,T3,VD,FDD
445,571,508,507,373,399,472,510,F7
443,575,507,507,374,399,472,510,F7
473,545,507,506,374,399,472,509,F7
468,548,507,507,374,400,472,509,F7
501,517,505,507,373,399,472,509,F7
503,515,508,505,380,399,480,509,F7
535,482,507,506,374,399,460,509,F7
537,482,508,507,374,399,471,509,F7
561,455,508,506,374,399,472,510,F7
564,452,508,507,374,399,472,509,F7
581,439,507,507,350,399,467,509,F7
586,431,507,507,374,402,472,509,F7
588,427,508,510,374,399,483,509,F7
603,411,507,507,374,399,466,509,F7
598,418,507,508,375,400,472,509,F7
617,402,508,507,375,390,472,510,F7
600,415,508,508,375,399,471,509,F7
617,397,507,506,374,399,469,509,F7
596,422,506,506,375,399,472,510,F7
607,402,507,507,376,398,477,509,F7
582,428,506,507,375,399,470,510,F7
580,402,507,507,375,399,472,510,F7
565,421,508,507,375,398,471,506,F7
543,402,508,506,375,399,472,510,F7
541,431,510,508,377,399,473,510,F7
510,430,507,508,375,415,472,510,F7
512,450,508,508,375,399,488,510,F7
476,454,508,505,373,399,469,509,F7
484,472,508,505,375,399,472,510,F7
445,490,506,505,376,398,471,512,F7
463,490,507,505,376,399,472,510,F7
415,529,506,507,375,398,471,510,F7
447,517,507,508,376,398,472,508,F7
404,562,507,507,376,398,472,509,F7
433,547,508,506,376,398,473,510,F7
399,594,508,507,376,398,471,509,F7
413,577,507,509,376,400,472,502,F7
387,626,509,507,376,398,472,508,F7
400,607,508,507,376,398,471,509,F7
385,631,507,506,376,398,472,510,F7
408,611,508,507,380,398,478,509,F7
404,618,507,507,377,398,472,510,F7
411,606,508,506,377,404,472,509,F7
414,603,507,505,377,396,472,509,F7
420,599,507,506,377,398,478,509,F7
433,583,507,504,377,402,471,509,F7
433,584,508,507,377,398,472,509,F7
458,558,507,507,375,398,471,509,F7
456,560,508,505,377,398,472,509,F7
485,530,506,508,377,398,471,510,F7
487,535,508,506,377,396,491,509,F7
520,501,508,507,377,398,471,510,F7
519,498,506,507,377,405,472,509,F7
551,468,508,506,377,398,472,509,F7
552,466,506,506,385,398,486,510,F7
571,447,506,506,377,398,472,509,F7
576,443,507,507,377,397,471,510,F7
581,435,507,506,378,400,472,509,F7
593,420,508,508,377,398,469,510,F7
594,425,508,509,378,397,471,508,F7
613,405,507,507,378,397,472,510,F7
598,418,508,507,378,398,472,508,F7
616,395,508,506,377,398,471,509,F7
596,424,516,509,381,403,475,511,F7
619,402,507,506,378,396,472,511,F7
584,427,507,506,379,397,475,510,F7
597,397,507,506,378,397,471,510,F7
577,427,507,505,378,398,472,509,F7
565,393,509,507,378,398,472,509,F7
558,424,507,507,378,397,472,509,F7
523,412,508,508,378,397,471,509,F7
529,444,506,507,378,397,472,508,F7
489,439,507,507,378,397,472,509,F7
503,455,507,507,379,397,472,510,F7
458,470,508,506,378,397,472,509,F7
478,477,508,497,379,397,471,510,F7
427,512,507,506,380,397,473,510,F7
456,501,508,508,380,409,459,509,F7
407,549,508,508,379,397,471,509,F7
440,528,509,509,378,397,473,509,F7
398,582,508,506,376,397,472,509,F7
426,558,506,508,379,397,472,510,F7
395,608,507,506,379,398,472,510,F7
406,595,508,507,384,397,483,509,F7
386,631,506,509,379,397,472,509,F7
400,614,506,507,379,397,471,510,F7
396,624,508,506,379,397,472,510,F7
414,610,506,507,379,397,472,509,F7
409,612,508,506,380,397,479,509,F7
413,603,507,504,380,397,472,510,F7
423,595,508,507,380,397,472,509,F7
429,594,506,506,375,397,467,509,F7
445,573,507,507,381,408,451,511,F7
446,571,506,507,380,397,471,509,F7
471,547,509,505,382,396,474,509,F7
475,545,506,507,380,397,473,509,F7
501,517,505,508,380,397,471,509,F7
507,514,507,506,380,396,486,508,F7
536,484,507,506,380,397,472,509,F7
540,477,507,506,381,396,472,509,F7
565,453,506,506,380,397,472,509,F7
565,451,506,507,380,396,471,510,F7
579,438,505,507,381,396,472,510,F7
589,428,506,507,380,365,472,509,F7
590,425,507,507,381,396,473,510,F7
607,412,505,507,385,402,472,510,F7
601,417,507,506,381,396,472,509,F7
614,403,509,509,383,397,476,510,F7
599,414,508,506,375,397,464,510,F7
619,400,508,507,381,397,472,510,F7
595,423,507,506,381,391,471,510,F7
607,403,508,508,381,396,472,509,F7
582,428,509,506,381,397,457,509,F7
581,401,506,508,381,397,471,510,F7
567,420,507,508,381,394,471,510,F7
545,399,510,506,382,396,471,509,F7
543,435,507,506,382,397,471,510,F7
508,429,509,508,381,387,472,510,F7
515,449,508,506,382,396,493,510,F7
474,453,510,506,383,396,472,509,F7
490,467,507,506,382,396,471,508,F7
441,492,507,508,382,396,472,512,F7
469,484,510,506,380,397,470,509,F7
413,534,507,507,382,396,471,509,F7
451,510,508,506,382,397,472,510,F7
402,564,509,506,384,396,474,509,F7
433,542,507,508,382,396,472,510,F7
394,597,508,509,382,396,472,510,F7
416,573,507,507,382,396,514,510,F7
382,630,509,507,382,396,471,510,F7
404,605,507,506,382,396,471,509,F7
388,633,508,507,382,396,472,509,F7
412,609,508,506,382,396,471,509,F7
399,616,506,507,382,400,472,509,F7
411,604,507,506,382,397,472,510,F7
418,604,508,508,382,396,472,509,F7
421,600,508,506,382,396,467,510,F7
434,582,507,507,382,396,472,510,F7
434,585,506,507,382,396,472,510,F7
461,558,508,506,382,396,474,509,F7
457,561,509,506,382,396,471,509,F7
489,530,507,505,382,396,472,509,F7
488,529,508,507,382,396,472,510,F7
521,498,508,508,380,396,462,509,F7
521,496,506,507,381,398,471,509,F7
552,464,509,506,382,395,472,509,F7
553,465,507,505,381,396,472,509,F7
571,444,507,504,381,396,471,509,F7
575,441,509,506,385,396,476,509,F7
585,432,508,509,381,395,471,510,F7
597,420,508,506,381,396,472,518,F7
597,421,508,507,381,397,471,510,F7
609,407,507,508,381,395,471,509,F7
604,412,508,506,381,395,472,509,F7
620,401,508,506,381,399,471,507,F7
599,416,508,507,381,395,471,509,F7
613,400,509,506,388,395,461,509,F7
591,425,508,507,384,395,475,511,F7
593,404,508,508,381,396,472,511,F7
572,421,508,507,385,395,481,509,F7
561,399,507,506,381,395,471,510,F7
553,425,508,507,381,405,472,509,F7
527,418,507,508,381,395,472,509,F7
521,440,505,507,383,395,473,510,F7
489,441,508,506,381,395,465,509,F7
496,463,508,505,381,395,472,509,F7
460,472,507,508,381,395,472,509,F7
471,482,506,507,381,394,472,510,F7
429,514,508,507,381,394,471,509,F7
449,508,506,506,380,394,472,508,F7
412,546,507,507,381,386,488,510,F7
440,532,509,507,380,394,466,510,F7
400,578,507,506,380,395,471,509,F7
422,563,507,506,380,395,471,509,F7
397,611,509,505,380,394,473,508,F7
408,597,508,506,380,394,472,509,F7
384,630,507,506,380,397,471,509,F7
404,615,506,507,380,394,472,510,F7
400,620,509,507,380,394,472,510,F7
408,608,508,506,380,394,469,509,F7
407,608,506,507,380,394,472,509,F7
416,603,508,507,380,394,472,509,F7
426,597,506,507,381,394,465,509,F7
425,591,505,507,365,403,466,511,F7
447,569,506,507,380,393,471,509,F7
446,575,507,506,379,393,470,510,F7
474,545,506,506,380,394,471,510,F7
473,545,509,507,380,394,473,509,F7
503,515,508,506,379,393,472,509,F7
505,514,509,507,391,393,482,509,F7
537,479,508,506,379,394,471,509,F7
540,479,507,508,379,393,471,509,F7
564,453,504,506,379,393,472,511,F7
564,452,507,506,379,393,472,509,F7
577,438,509,507,380,393,438,510,F7
588,429,507,506,379,393,471,510,F7
590,429,507,503,379,391,472,510,F7
607,410,508,506,379,393,472,510,F7
600,420,507,508,381,396,473,510,F7
615,399,507,507,382,393,475,509,F7
600,416,506,507,377,393,462,508,F7
620,397,507,507,379,393,472,509,F7
592,426,507,508,379,384,472,510,F7
606,398,507,506,379,393,492,509,F7
582,429,508,506,378,393,461,509,F7
582,399,509,508,379,386,471,509,F7
565,421,506,506,379,393,471,509,F7
544,403,509,507,373,393,471,509,F7
543,437,507,508,379,392,471,509,F7
507,417,507,511,379,393,472,509,F7
514,448,507,506,377,392,467,510,F7
470,457,507,506,379,405,472,508,F7
487,470,508,507,378,392,471,509,F7
438,491,507,506,378,392,472,509,F7
467,490,509,508,374,392,469,510,F7
413,536,509,507,378,392,472,510,F7
448,517,507,506,379,393,472,510,F7
404,565,507,507,379,392,475,510,F7
431,547,507,506,378,392,472,510,F7
395,598,506,508,378,393,472,509,F7
414,580,510,506,378,391,471,518,F7
387,629,507,508,378,392,471,509,F7
404,608,507,507,378,392,472,509,F7
385,628,508,507,378,392,473,509,F7
411,610,507,504,378,392,485,509,F7
404,617,507,507,375,392,471,509,F7
410,605,508,505,378,393,472,509,F7
415,603,506,506,378,392,472,510,F7
422,596,506,506,378,392,471,509,F7
435,586,507,507,378,392,474,508,F7
437,580,507,507,378,391,471,508,F7
459,560,508,506,377,391,472,509,F7
461,559,511,505,376,391,473,509,F7
488,531,508,505,377,391,471,511,F7
491,527,507,505,377,391,471,508,F7
521,498,508,507,377,387,471,510,F7
527,491,508,506,378,391,470,509,F7
555,461,507,506,377,391,471,509,F7
557,459,507,506,377,391,471,509,F7
575,444,507,508,379,391,479,508,F7
581,438,507,506,377,391,471,510,F7
587,430,507,505,377,392,471,513,F7
599,418,510,505,377,386,472,512,F7
598,419,507,506,377,391,470,511,F7
613,404,504,506,377,391,473,510,F7
603,417,507,506,377,391,472,509,F7
619,397,507,507,377,391,472,510,F7
596,418,508,506,377,391,463,510,F7
614,402,507,505,377,391,429,510,F7
590,428,509,504,377,385,472,510,F7
593,400,510,507,368,390,469,509,F7
574,423,507,506,377,396,471,512,F7
561,397,508,506,377,391,472,510,F7
552,424,506,508,379,390,488,509,F7
522,416,509,508,376,390,472,509,F7
526,445,507,508,377,392,471,509,F7
487,440,508,506,376,390,472,511,F7
500,457,507,506,379,390,474,509,F7
453,473,508,506,376,390,471,510,F7
479,476,506,506,376,389,471,510,F7
422,517,507,506,376,390,472,508,F7
457,500,502,508,376,390,470,509,F7
403,555,506,507,376,390,456,508,F7
440,533,509,507,376,389,471,508,F7
396,587,508,508,381,390,483,510,F7
427,559,506,506,374,391,470,508,F7
389,617,506,506,376,393,471,510,F7
405,594,507,506,376,391,471,509,F7
383,634,506,507,380,391,480,509,F7
403,612,508,506,376,391,471,510,F7
392,623,508,508,376,393,473,509,F7
410,606,507,505,376,392,471,509,F7
412,612,509,505,376,392,472,510,F7
416,602,507,506,376,392,473,509,F7
425,594,507,506,376,392,470,510,F7
428,593,508,508,376,392,474,508,F7
448,568,507,506,376,392,471,509,F7
446,572,508,506,375,392,471,508,F7
476,542,509,505,376,375,485,509,F7
475,544,508,507,376,392,470,509,F7
506,512,507,507,376,396,472,510,F7
507,512,506,505,375,392,471,509,F7
541,479,505,508,376,392,475,509,F7
542,475,506,507,376,392,471,509,F7
564,452,509,507,376,392,471,510,F7
569,449,507,505,375,391,471,510,F7
582,435,509,507,376,392,472,508,F7
591,427,507,506,376,392,434,510,F7
596,423,508,507,375,394,471,510,F7
605,419,508,508,377,391,480,509,F7
601,413,506,507,376,392,459,509,F7
616,401,507,505,376,393,471,510,F7
605,412,508,510,376,390,471,509,F7
614,401,507,505,376,392,471,509,F7
593,422,507,507,376,392,468,508,F7
606,407,506,508,376,394,471,509,F7
580,428,507,506,376,392,471,510,F7
574,401,507,510,376,392,471,510,F7
557,421,510,507,375,392,420,508,F7
541,409,509,508,376,392,471,509,F7
533,433,508,512,376,392,471,509,F7
507,430,507,505,376,392,488,509,F7
507,453,509,507,377,392,471,509,F7
474,460,507,506,376,393,471,509,F7
478,475,506,507,375,392,472,509,F7
441,495,506,506,377,393,470,508,F7
456,498,507,506,376,392,471,510,F7
415,533,506,508,376,392,471,511,F7
441,521,508,506,376,392,470,509,F7
404,568,507,507,376,392,471,509,F7
428,552,507,509,376,390,471,509,F7
403,595,509,506,375,392,472,510,F7
415,584,512,507,378,392,472,510,F7
385,628,508,506,377,392,471,509,F7
404,607,508,505,377,388,471,509,F7
391,630,509,508,377,392,471,510,F7
418,609,504,506,378,392,472,508,F7
400,614,509,503,377,380,471,511,F7
412,607,508,506,381,391,481,509,F7
415,603,509,506,377,394,474,509,F7
420,597,510,505,377,394,472,510,F7
439,582,508,508,377,391,471,509,F7
436,581,508,508,376,391,471,510,F7
463,556,509,505,377,392,471,510,F7
460,558,506,507,377,392,471,509,F7
490,528,507,508,378,391,473,510,F7
490,527,506,508,377,391,470,510,F7
523,494,507,508,377,391,470,509,F7
525,494,506,507,377,389,471,510,F7
554,464,508,506,378,391,471,509,F7
555,462,508,506,378,391,471,508,F7
571,448,506,507,378,390,471,510,F7
577,439,507,506,379,390,472,510,F7
583,431,508,506,378,390,470,510,F7
600,418,508,507,378,389,471,510,F7
595,420,507,506,378,390,472,510,F7
615,402,507,507,378,390,474,510,F7
602,417,508,508,378,390,471,509,F7
619,398,507,506,378,390,471,510,F7
595,420,507,506,378,390,472,510,F7
617,402,507,506,378,390,471,504,F7
586,428,508,506,378,390,471,505,F7
591,399,508,507,379,390,462,510,F7
574,425,507,507,379,390,472,509,F7
560,400,508,505,378,390,471,510,F7
552,423,506,506,379,390,471,510,F7
519,416,507,506,379,389,471,510,F7
523,446,508,508,379,390,472,509,F7
487,443,506,506,379,389,471,509,F7
497,461,508,507,379,390,472,509,F7
456,476,508,507,376,389,468,509,F7
473,483,508,507,379,389,471,509,F7
424,518,509,508,379,389,471,509,F7
454,504,508,506,379,389,474,510,F7
407,550,507,507,379,389,471,509,F7
433,536,508,505,380,390,471,505,F7
402,582,506,507,380,388,471,511,F7
425,565,507,506,400,389,464,509,F7
394,616,506,508,380,389,471,506,F7
403,598,508,507,380,389,471,510,F7
387,632,509,507,380,388,491,509,F7
404,618,508,506,380,389,471,509,F7
399,620,506,507,380,394,472,510,F7
412,606,505,506,380,389,471,510,F7
411,610,506,504,380,388,476,509,F7
416,601,508,507,380,388,469,509,F7
424,592,506,507,380,392,471,509,F7
431,588,507,505,380,388,472,509,F7
449,572,507,506,408,388,470,510,F7
449,566,505,505,381,388,471,509,F7
474,543,508,506,381,388,471,509,F7
480,540,507,506,382,388,476,509,F7
505,513,507,508,381,388,473,508,F7
511,507,509,506,381,388,472,509,F7
540,479,508,508,381,388,472,510,F7
547,474,506,506,381,388,470,509,F7
568,452,508,507,381,388,471,510,F7
571,447,506,506,381,388,471,509,F7
582,436,505,507,382,389,471,506,F7
591,425,508,506,381,389,472,508,F7
594,424,508,507,385,389,471,509,F7
608,409,509,505,381,389,471,508,F7
602,418,507,508,384,389,472,509,F7
615,401,507,507,381,389,461,510,F7
603,416,507,506,382,389,471,509,F7
616,400,506,507,381,388,472,509,F7
592,422,507,508,381,389,483,509,F7
603,405,507,506,382,389,470,510,F7
578,428,506,506,382,389,471,510,F7
573,401,508,508,382,359,471,510,F7
562,422,506,506,381,389,471,509,F7
538,407,507,507,381,389,471,510,F7
539,437,508,510,381,388,472,509,F7
502,426,506,508,385,388,479,509,F7
512,450,507,509,382,388,471,509,F7
470,460,507,507,381,388,472,509,F7
488,467,507,508,381,387,472,509,F7
436,495,509,507,381,388,471,509,F7
465,491,506,507,381,388,471,509,F7
410,538,506,506,381,388,472,509,F7
447,516,507,505,381,388,471,510,F7
401,571,508,508,381,388,500,509,F7
432,544,507,506,381,388,443,509,F7
395,603,509,512,381,373,471,511,F7
414,579,509,506,376,387,470,509,F7
380,632,507,507,381,389,471,509,F7
404,610,507,506,381,388,471,509,F7
390,630,509,506,383,387,480,509,F7
408,608,508,507,381,387,471,510,F7
404,614,508,507,381,387,471,509,F7
414,606,509,506,382,387,473,510,F7
416,601,507,505,381,387,478,510,F7
420,596,506,507,381,388,471,510,F7
438,580,507,507,381,387,471,510,F7
446,582,509,506,379,387,471,509,F7
463,555,508,505,381,387,460,512,F7
461,554,507,506,381,387,471,509,F7
489,528,508,506,382,386,478,509,F7
494,526,506,507,381,386,472,509,F7
525,494,507,506,381,386,471,509,F7
526,491,506,506,381,386,471,509,F7
555,460,507,506,383,387,475,510,F7
557,458,507,506,381,386,471,509,F7
574,442,506,507,381,386,471,509,F7
581,437,508,506,381,385,471,510,F7
586,426,508,505,381,386,473,510,F7
601,418,507,506,381,386,470,509,F7
600,419,506,507,381,386,471,509,F7
611,401,506,506,382,385,479,509,F7
604,411,508,506,381,386,472,509,F7
615,401,507,507,381,387,471,510,F7
600,415,507,508,380,385,471,508,F7
609,403,506,507,380,385,470,510,F7
590,424,508,507,379,385,465,509,F7
589,405,507,506,380,386,471,509,F7
568,419,507,509,380,384,471,510,F7
555,399,509,506,380,385,471,509,F7
557,426,506,505,381,385,471,508,F7
518,425,507,507,380,385,471,509,F7
517,441,507,505,380,385,471,509,F7
487,443,509,508,381,385,471,509,F7
490,464,507,507,380,385,471,510,F7
453,480,507,506,380,385,470,511,F7
469,483,506,507,380,385,471,509,F7
422,521,505,507,379,385,470,509,F7
449,509,506,507,380,385,471,509,F7
406,554,507,507,380,384,471,509,F7
436,535,508,508,380,384,471,510,F7
401,586,507,507,380,384,450,510,F7
420,566,508,507,380,378,471,511,F7
391,617,507,506,380,384,473,510,F7
406,600,508,508,380,384,470,509,F7
382,635,505,505,379,397,471,511,F7
406,612,507,507,380,385,471,509,F7
400,621,508,507,380,384,472,509,F7
410,608,507,506,379,384,453,509,F7
410,607,507,507,380,384,471,508,F7
416,602,509,506,380,387,471,510,F7
429,592,509,506,380,384,472,509,F7
426,590,507,505,379,383,472,509,F7
452,566,506,505,380,383,471,510,F7
449,573,509,509,381,381,476,509,F7
478,541,507,507,380,383,471,509,F7
477,543,508,506,379,383,471,509,F7
508,507,507,505,379,383,471,509,F7
508,509,505,508,383,383,480,509,F7
544,476,508,506,379,383,471,509,F7
543,475,508,506,379,383,471,507,F7
563,455,509,507,380,383,471,509,F7
570,448,507,506,369,383,463,509,F7
580,440,509,507,379,383,471,509,F7
591,435,509,507,379,383,472,509,F7
589,425,506,506,379,383,464,510,F7
608,408,508,508,380,384,471,509,F7
599,420,507,507,379,381,471,510,F7
617,398,506,507,379,383,471,509,F7
597,420,506,506,380,382,474,510,F7
621,400,506,508,379,382,471,510,F7
590,426,508,507,379,382,470,509,F7
602,401,508,507,379,381,471,510,F7
580,429,508,508,379,381,471,510,F7
576,400,508,506,379,382,471,509,F7
563,425,508,507,379,381,471,509,F7
536,403,508,506,379,381,470,510,F7
538,439,507,506,379,381,471,510,F7
501,431,508,505,379,381,471,509,F7
509,452,508,507,379,381,471,509,F7
467,458,509,506,379,380,471,509,F7
482,472,507,506,379,380,470,509,F7
433,502,505,507,379,380,471,509,F7
462,494,506,507,379,380,471,509,F7
412,539,507,507,379,380,471,509,F7
441,523,508,507,379,402,471,510,F7
401,570,507,507,379,379,471,511,F7
432,550,505,506,376,380,469,510,F7
396,600,505,505,378,386,470,509,F7
408,586,507,508,379,380,471,510,F7
388,628,506,508,379,379,474,508,F7
406,612,507,508,379,379,471,509,F7
384,628,509,506,379,380,471,508,F7
408,609,508,508,379,379,471,509,F7
404,618,509,506,378,379,471,509,F7
410,605,509,508,378,379,470,508,F7
416,599,506,506,379,379,472,509,F7
423,597,507,506,379,379,471,510,F7
439,582,509,507,376,378,468,510,F7
435,579,508,507,379,378,471,509,F7
461,557,507,504,381,372,478,510,F7
463,557,507,509,379,379,470,510,F7
490,529,507,506,379,378,472,508,F7
493,524,509,506,378,378,471,509,F7
522,497,508,505,379,378,472,509,F7
525,490,507,506,378,378,470,510,F7
558,460,507,505,378,377,471,509,F7
560,460,506,506,378,377,471,510,F7
